title,type,url
,Mike Moore's farewell: “Our greatest motivation is the people we serve”,https://www.wto.org/english/news_e/spmm_e/spmm89_e.htm
,Doha Agenda will define trade relations and development for this century,https://www.wto.org/english/news_e/spmm_e/spmm88_e.htm
,"Transition economy members can enjoy prosperity and peace, Moore tells ministers",https://www.wto.org/english/news_e/spmm_e/spmm87_e.htm
,WTO organizes first WTO ministerial trade conference for Central Asia and Caucasus,https://www.wto.org/english/news_e/spmm_e/spmm86_e.htm
,Doha Development Agenda: the role of Regional Development Banks,https://www.wto.org/english/news_e/spmm_e/spmm85_e.htm
,Moore stresses development role of trade at WTO symposium,https://www.wto.org/english/news_e/pres02_e/pr290_e.htm
,Russia membership talks entering decisive and final phase — Moore,https://www.wto.org/english/news_e/spmm_e/spmm84_e.htm
,Helping poorer members is key to successfully concluding negotiations — Moore,https://www.wto.org/english/news_e/spmm_e/spmm83_e.htm
,"WTO is working on an Arab Region Strategy, Director-General Moore tells Qatar meeting",https://www.wto.org/english/news_e/spmm_e/spmm82_e.htm
,Moore calls for increased trade liberalization to help finance development,https://www.wto.org/english/news_e/spmm_e/spmm81_e.htm
,Workers benefit from trade liberalization — Moore,https://www.wto.org/english/news_e/spmm_e/spmm80_e.htm
,"WTO governments pledge 30m Swiss francs to help developing
countries in new trade round",https://www.wto.org/english/news_e/spmm_e/spmm79_e.htm
,Technical assistance key to Doha Agenda success — Moore,https://www.wto.org/english/news_e/spmm_e/spmm78_e.htm
,Moore asks business to help build “a world without walls”,https://www.wto.org/english/news_e/spmm_e/spmm77_e.htm
,Moore cites “good start” to Doha Development Round,https://www.wto.org/english/news_e/spmm_e/spmm76_e.htm
,Moore underscores parliamentarians' role in new negotiations,https://www.wto.org/english/news_e/spmm_e/spmm75_e.htm
,WTO Secretariat reorganizes for Development Round,https://www.wto.org/english/news_e/spmm_e/spmm74_e.htm
,Doha success marks a turning-point for the world trading system — Moore,https://www.wto.org/english/news_e/spmm_e/spmm73_e.htm
,World economy needs a boost from Doha — Moore,https://www.wto.org/english/news_e/spmm_e/spmm72_e.htm
,Moore lauds opening of legal aid centre for developing WTO members,https://www.wto.org/english/news_e/spmm_e/spmm71_e.htm
,Moore urges African support for new Round,https://www.wto.org/english/news_e/spmm_e/spmm70_e.htm
,Moore opens 3rd Geneva Week for non-resident members,https://www.wto.org/english/news_e/spmm_e/spmm69_e.htm
,New Round can deal with barriers to African exports — Moore,https://www.wto.org/english/news_e/spmm_e/spmm68_e.htm
,Moore calls for “civilized discourse” with NGOs,https://www.wto.org/english/news_e/spmm_e/spmm67_e.htm
,Development argument for new Round “compelling” — Moore,https://www.wto.org/english/news_e/spmm_e/spmm66_e.htm
,WTO chief announces Arab region strategy ahead of Doha conference,https://www.wto.org/english/news_e/spmm_e/spmm65_e.htm
,Moore calls on parliamentarians to support new Round,https://www.wto.org/english/news_e/spmm_e/spmm64_e.htm
,New Round is surest way to prevent further LDC marginalization — Moore,https://www.wto.org/english/news_e/spmm_e/spmm63_e.htm
,WTO Secretariat organizes workshop on technical assistance in trade facilitation,https://www.wto.org/english/news_e/spmm_e/spmm62_e.htm
,workshop,https://www.wto.org/english/tratop_e/tradfa_e/tradfac_workshop_may01_e.htm
,Positive signs for Round launch in Doha — Moore,https://www.wto.org/english/news_e/spmm_e/spmm61_e.htm
,German Foundation for International Development,https://www.wto.org/english/news_e/spmm_e/spmm60_e.htm
,"German council on foreign relations, Berlin",https://www.wto.org/english/news_e/spmm_e/spmm59_e.htm
,Moore welcomes news of settlement of South Africa drug lawsuit,https://www.wto.org/english/news_e/spmm_e/spmm58_e.htm
,Greater involvement of parliamentarians in WTO work urged,https://www.wto.org/english/news_e/spmm_e/spmm57_e.htm
,Moore and Putin upbeat on Russia’s membership bid,https://www.wto.org/english/news_e/spmm_e/spmm56_e.htm
,Poor-country issues must be at heart of new Round — Moore,https://www.wto.org/english/news_e/spmm_e/spmm55_e.htm
,Moore sees “positive signs” for Round launch in Doha,https://www.wto.org/english/news_e/spmm_e/spmm54_e.htm
,“Agriculture's stake in WTO trade negotiations”,https://www.wto.org/english/news_e/spmm_e/spmm53_e.htm
,Australia's National Press Club (5 February 2001),https://www.wto.org/english/news_e/spmm_e/spmm52_e.htm
,Australia-Israel Chamber of Commerce (2 February 2001),https://www.wto.org/english/news_e/spmm_e/spmm51_e.htm
,Moore welcomes new market opening for LDCs,https://www.wto.org/english/news_e/spmm_e/spmm50_e.htm
,Moore underlines trade's development role,https://www.wto.org/english/news_e/spmm_e/spmm49_e.htm
,New round needed to counter threat of protectionism — Moore,https://www.wto.org/english/news_e/spmm_e/spmm48_e.htm
,Round will boost agriculture negotiations — Moore,https://www.wto.org/english/news_e/spmm_e/spmm47_e.htm
,Moore: 2000 a year of challenge and consolidation for the WTO,https://www.wto.org/english/news_e/spmm_e/spmm46_e.htm
,annual report,https://www.wto.org/english/news_e/news00_e/ov6_e.doc
,Regional initiatives cannot be a substitute to the WTO — Moore,https://www.wto.org/english/news_e/spmm_e/spmm45_e.htm
,Libreville 2000 — Meeting of African trade ministers,https://www.wto.org/english/news_e/spmm_e/spmm44_e.htm
