title,type,url
Brazil nominates Mr Roberto Carvalho de Azevêdo for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_bra_31dec12_e.htm
Republic of Korea nominates Minister Taeho Bark for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_kor_28dec12_e.htm
Indonesia nominates Minister Mari Pangestu for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_idn_24dec12_e.htm
Mexico nominates Mr Herminio Blanco for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_mex_21dec12_e.htm
Jordan nominates Mr Ahmad Hindawi for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_jor_21dec12_e.htm
Kenya nominates Ms. Amina Mohamed for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_ken_21dec12_e.htm
New Zealand nominates Minister Tim Groser for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_nzl_20dec12_e.htm
"Japan offers CHF 395,604 to WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres12_e/pr684_e.htm
Japan files dispute against China’s anti-dumping measures,News item,https://www.wto.org/english/news_e/news12_e/ds454rfc_20dec12_e.htm
The WTO Reference Centre in Ouagadougou is being upgraded,News item,https://www.wto.org/english/news_e/news12_e/tech_19dec12_e.htm
Costa Rica nominates Minister Anabel González for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_cri_19dec12_e.htm
WTO issues panel reports on Canada’s renewable energy measures,Panel report,https://www.wto.org/english/news_e/news12_e/412_426r_e.htm
Trade Policy Review: United States of America,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp375_e.htm
Trade Policy Review: United States of America,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp375_crc_e.htm
Trade Policy Review: United States of America,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp375.mp3
Trade Policy Review: United States of America,More on the United States,https://www.wto.org/english/thewto_e/countries_e/usa_e.htm
Trade Policy Review: United States of America,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
Trade Policy Review: United States of America,"More on business, trade and the WTO",https://www.wto.org/english/forums_e/business_e/business_e.htm
Ghana nominates Mr Alan John Kwadwo Kyerematen for post of WTO Director-General,News item,https://www.wto.org/english/news_e/news12_e/dgsel_gha_17dec12_e.htm
Panel established on US countervailing and anti-dumping measures on Chinese products,Summary of the meeting,https://www.wto.org/english/news_e/news12_e/dsb_17dec12_e.htm
Panel established on US countervailing and anti-dumping measures on Chinese products,Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news12_e/dsb_agenda_17dec12_e.htm
Ricardo Ramírez-Hernández elected chair of the Appellate Body,News item,https://www.wto.org/english/news_e/news12_e/ab_14dec12_e.htm
Panama files dispute against Argentina’s trade measures in goods and services,News item,https://www.wto.org/english/news_e/news12_e/ds453rfc_12dec12_e.htm
Bali Ministerial to be held 3-6 December 2013,News item,https://www.wto.org/english/news_e/news12_e/gc_11dec12_e.htm
Bali Ministerial to be held 3-6 December 2013,"Statement by the Chairperson of the General Council, Ambassador Elin Østebø Johansen",https://www.wto.org/audio/2012_12_11_gc_johansen.mp3
