title,type,url
DSB adopts rulings in “apples” case,Summary of the meeting,https://www.wto.org/english/news_e/news10_e/dsb_21dec10_e.htm
Lamy calls on trade negotiators to “move out of their comfort zones towards agreement”,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news10_e/tnc_chair_report_14dec10_e.htm
Lamy calls on trade negotiators to “move out of their comfort zones towards agreement”,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2010_12_14_gc_lamy_stat.mp3
Lamy calls on trade negotiators to “move out of their comfort zones towards agreement”,Summary of the General Council meeting,https://www.wto.org/english/news_e/news10_e/summary_gc_dec10_e.htm
Lamy calls on trade negotiators to “move out of their comfort zones towards agreement”,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_dec10_e.htm
Rules Group launches review of transparency mechanism for regional trade agreements,News item,https://www.wto.org/english/news_e/news10_e/rule_13dec10_e.htm
Panel report out on China-US tyre dispute,Panel report,https://www.wto.org/english/news_e/news10_e/399r_e.htm
18 officials complete advanced dispute settlement course,News item,https://www.wto.org/english/news_e/news10_e/tra_10dec10_e.htm
18 officials complete advanced dispute settlement course,Activity sheet for the course,https://www.wto.org/spanish/tratop_s/devel_s/train_s/activity_sheets_2010_s/tc10-3_s.doc
Geographical indications talks gear up for 2011 endgame,News item,https://www.wto.org/english/news_e/news10_e/trip_10dec10_e.htm
Lamy calls on global co-operation for the smooth flow of trade,Speech,https://www.wto.org/english/news_e/sppl_e/sppl182_e.htm
Lamy calls on global co-operation for the smooth flow of trade,Audio: Director-General’s introductory remarks,https://www.wto.org/audio/2010_12_09_tprb_lamy_opening.mp3
Lamy: New WTO members’ trade growing faster than world average,News item,https://www.wto.org/english/news_e/news10_e/acc_08dec10_e.htm
Crisis is opportunity to restore coherence in global economic governance — Lamy,Speech,https://www.wto.org/english/news_e/sppl_e/sppl181_e.htm
Mali hosts workshop to unlock poorest countries’ trade potential,News item,https://www.wto.org/english/news_e/news10_e/if_08dec10_e.htm
Registration begins for public observation of second hearing in Airbus dispute,News item,https://www.wto.org/english/news_e/news10_e/hear_ds316_30nov10_e.htm
Armenia to accede to the WTO Government Procurement Agreement,News item,https://www.wto.org/english/news_e/news10_e/gpro_07dec10_e.htm
Farm talks to aim for ‘modalities’ in first quarter of 2011,News item with audio,https://www.wto.org/english/news_e/news10_e/agng_06dec10_e.htm
WTO Secretariat reports drop in anti-dumping investigations and measures,Press release,https://www.wto.org/english/news_e/pres10_e/pr623_e.htm
Panel report out on China-EU fastener dispute,Panel report,https://www.wto.org/english/news_e/news10_e/397r_e.htm
WTO’s first Advanced Trade Policy Course concludes in Geneva,News item,https://www.wto.org/english/news_e/news10_e/tra_02dec10_e.htm
WTO’s first Advanced Trade Policy Course concludes in Geneva,Activity sheet for the course,https://www.wto.org/english/tratop_e/devel_e/train_e/activity_sheets_2010_e/atpc10-1_e.doc
Trade value growth slows in the third quarter of 2010,News item,https://www.wto.org/english/news_e/news10_e/stts_01dec10_e.htm
Panel meeting on COOL dispute opened to the public,News item,https://www.wto.org/english/news_e/news10_e/hear_ds384_386_01dec10_e.htm
"Trade Policy Review: Hong Kong, China",TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp341_e.htm
"Trade Policy Review: Hong Kong, China",Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp341_crc_e.htm
"Trade Policy Review: Hong Kong, China",Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp341_closing_remarks_e.mp3
"Trade Policy Review: Hong Kong, China","More on Hong Kong, China",https://www.wto.org/english/thewto_e/countries_e/hong_kong_china_e.htm
"Trade Policy Review: Hong Kong, China",More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
EU requests waiver on trade preferences to Pakistan,News item,https://www.wto.org/english/news_e/news10_e/good_30nov10_e.htm
Lamy: “The final countdown starts now”,Statement by Pascal Lamy to the TNC,https://www.wto.org/english/news_e/news10_e/tnc_dg_stat_30nov10_e.htm
Lamy: “The final countdown starts now”,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2010_11_30_tnc_lamy_stat.mp3
"The Separate Customs Territory of Taiwan, Penghu, Kinmen and Matsu offers USD 80,000 to assist developing countries in improving health and sanitary standards",Press release,https://www.wto.org/english/news_e/pres10_e/pr622_e.htm
Appellate Body issues report on Australia-New Zealand apples dispute,Appellate Body Report,https://www.wto.org/english/news_e/news10_e/367abr_e.htm
Market access chair calls for intensified negotiations to meet April goal,"Audio: Chairperson Luzius Wasescha’s opening statement, 24 November 2010",https://www.wto.org/audio/2010_11_24_wasescha_opening.mp3
Market access chair calls for intensified negotiations to meet April goal,"Audio: Chairperson Luzius Wasescha’s remarks, 26 November 2010",https://www.wto.org/audio/2010_11_26_wasescha.mp3
Market access chair calls for intensified negotiations to meet April goal,More on the non-agricultural market access negotiations,https://www.wto.org/english/tratop_e/markacc_e/markacc_negoti_e.htm
Market access chair calls for intensified negotiations to meet April goal,More on the Doha Development Agenda,https://www.wto.org/english/tratop_e/dda_e/dda_e.htm
Tajikistan accelerates its membership negotiations,News item,https://www.wto.org/english/news_e/news10_e/acc_tjk_24nov10_e.htm
Tajikistan accelerates its membership negotiations,More on Tajikistan,https://www.wto.org/english/thewto_e/countries_e/tajikistan_e.htm
Tajikistan accelerates its membership negotiations,More on accessions,https://www.wto.org/english/thewto_e/acc_e/acc_e.htm
Lamy cites need for “increased vigilance” to three potential dangers facing world trade,News item,https://www.wto.org/english/news_e/news10_e/trdev_24nov10_e.htm
Trade Policy Review: Democratic Republic of the Congo,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp340_e.htm
Trade Policy Review: Democratic Republic of the Congo,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp340_crc_e.htm
Trade Policy Review: Democratic Republic of the Congo,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp340_closing_remarks_e.mp3
Trade Policy Review: Democratic Republic of the Congo,More on the Democratic Republic of the Congo,https://www.wto.org/english/thewto_e/countries_e/democratic_republique_congo_e.htm
Trade Policy Review: Democratic Republic of the Congo,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
Seychelles resumes membership negotiations,News item,https://www.wto.org/english/news_e/news10_e/acc_syc_22nov10_e.htm
Seychelles resumes membership negotiations,More on the Seychelles,https://www.wto.org/english/thewto_e/countries_e/seychelles_e.htm
Seychelles resumes membership negotiations,More on accessions,https://www.wto.org/english/thewto_e/acc_e/acc_e.htm
Lamy calls for addressing macro-economic imbalances through cooperation,Speech,https://www.wto.org/english/news_e/sppl_e/sppl180_e.htm
"Trade important for food security, UN specialist tells agriculture delegations",News item,https://www.wto.org/english/news_e/news10_e/agri_18nov10_e.htm
Members alarmed by farm support breaches and export curbs,News item,https://www.wto.org/english/news_e/news10_e/ag_com_18nov10_e.htm
WTO launches new trade-related technical assistance database,News item,https://www.wto.org/english/news_e/news10_e/tech_18nov10_e.htm
Denmark donates DKK 3 million to two WTO development programmes,Press release,https://www.wto.org/english/news_e/pres10_e/pr621_e.htm
Trade Policy Review: Papua New Guinea,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp339_e.htm
Trade Policy Review: Papua New Guinea,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp339_crc_e.htm
Trade Policy Review: Papua New Guinea,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp339_closing_remarks_e.mp3
Trade Policy Review: Papua New Guinea,More on Papua New Guinea,https://www.wto.org/english/thewto_e/countries_e/papua_new_guinea_e.htm
Trade Policy Review: Papua New Guinea,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
Lamy: G20 and APEC leaders expect the Doha Round to be a “deliverable” next year,Speech,https://www.wto.org/english/news_e/sppl_e/sppl179_e.htm
WTO issues report on cigarette dispute,Panel report,https://www.wto.org/english/news_e/news10_e/371r_e.htm
More open trade and well designed employment policies — key to supporting growth,Joint statement,https://www.wto.org/english/news_e/news10_e/oecd_ilo_wb_wto_stat_e.doc
More open trade and well designed employment policies — key to supporting growth,"Report by the OECD, the ILO, the World Bank and the WTO",https://www.wto.org/english/news_e/news10_e/oecd_ilo_wb_wto_report_e.pdf
EU pushes for review of Information Technology Agreement,News item,https://www.wto.org/english/news_e/news10_e/ita_11nov10_e.htm
"Ireland donates EUR625,000 to three WTO development programmes",Press release,https://www.wto.org/english/news_e/pres10_e/pr620_e.htm
"Korea offers USD350,000 to the WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres10_e/pr619_e.htm
