title,type,url
Croatia becomes the WTO's 140th member,Earlier press release,https://www.wto.org/english/news_e/news00_e/gcounc_e.htm
World trade growth to double this year,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr200_e.htm
Regional initiatives cannot be a substitute to the WTO — Moore,speech,https://www.wto.org/english/news_e/spmm_e/spmm45_e.htm
"Agriculture committee issues latest annual report, with trade data",Read the main two-page text and download the full 88-page report,https://www.wto.org/english/tratop_e/agric_e/ann_rep2000_e.htm
External Transparency: Overview — November 2000,external transparency of the multilateral trading system,https://www.wto.org/english/news_e/news00_e/gcexternaltrans_nov00_e.htm
Moore campaigns for a new round in Latin America,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr199_e.htm
Work programme on IT non-tariff barriers approved,> Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr198_e.htm
Moore applauds APEC call for a new Round next year,Go to story,https://www.wto.org/english/news_e/news00_e/apec_e.htm
"African Ministers reject marginalization, reaffirm confidence in WTO",Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr197_e.htm
"African Ministers reject marginalization, reaffirm confidence in WTO",Go to Mr. Moore's closing statement,https://www.wto.org/english/news_e/spmm_e/spmm44_e.htm
"African Ministers reject marginalization, reaffirm confidence in WTO",Final Communiqué,https://www.wto.org/english/news_e/news00_e/libreville_finalcom_e.htm
"Committee discusses unfilled quotas, export credit",tariff quotas,https://www.wto.org/english/thewto_e/whatis_e/tif_e/agrm3_e.htm#tariffs
"Committee discusses unfilled quotas, export credit",Details,https://www.wto.org/english/news_e/news00_e/ag_nov00_e.htm
WTO welcomes signs of Japan's economic recovery,Japan's trade policies,https://www.wto.org/english/tratop_e/tpr_e/tp_rep_e.htm#japan2000
WTO welcomes signs of Japan's economic recovery,Go to the Chairperson's concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/japan.doc
WTO welcomes signs of Japan's economic recovery,Go to the summary of the Secretariat's report,https://www.wto.org/english/tratop_e/tpr_e/tp142_e.htm#secretariat
"SPS body mulls pests in wood crates, studies ‘equivalence’",Unofficial summary,https://www.wto.org/english/news_e/news00_e/sps_nov2000_e.htm
Africa's concerns should be on the new round's agenda — Moore,speech,https://www.wto.org/english/news_e/spmm_e/spmm43_e.htm
US boosts WTO fund for Africa,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr196_e.htm
“Solid momentum” in China talks,Go to the Chairperson's remarks,https://www.wto.org/english/news_e/news00_e/acceschina_9nov_e.htm
“Solid momentum” in China talks,Go to China's statement,https://www.wto.org/english/news_e/news00_e/longspeech_9nov_e.htm
Asbestos Appeal — new procedure,WT/DS135/9,https://www.wto.org/english/news_e/news00_e/ds135_9.doc
Asbestos Appeal — new procedure,downloading,https://www.wto.org/english/res_e/doload_e/doload_e.htm#Downloadingfiles
WTO publishes technical assistance guide,,
WTO publishes technical assistance guide,Guide to Sources of Trade-Related Technical Assistance,https://www.wto.org/english/tratop_e/devel_e/teccop_e/tct_e.htm#guide
Moore cites improved climate for trade talks,speech,https://www.wto.org/english/news_e/spmm_e/spmm42_e.htm
Transition economies and the WTO,addressing,https://www.wto.org/english/news_e/spmm_e/spmm41_e.htm
Over 1100 participants have joined WTO-World Bank on-line forum,summary,https://www.wto.org/english/news_e/news00_e/wto-wbforumsum_e.htm
"""WTO says reform helped Brazil recover from crisis""",review of Brazil's trade policies,https://www.wto.org/english/tratop_e/tpr_e/tp_rep_e.htm#brazil2000
"""WTO says reform helped Brazil recover from crisis""",Chairperson's concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/brazil.doc
"""WTO says reform helped Brazil recover from crisis""",Press release,https://www.wto.org/english/tratop_e/tpr_e/tp140_e.htm
WTO head hails African free-trade area,Go to the story,https://www.wto.org/english/news_e/news00_e/africafta_e.htm
Moore cites e-commerce potential for development,opening remarks,https://www.wto.org/english/news_e/spmm_e/spmm40_e.htm
Moore cites e-commerce potential for development,ITC Briefing Session,https://www.wto.org/english/news_e/news00_e/prog_ecom_e.htm
New dispute panel finds against EU measures on Indian bed linen,Download panel report WT/DS141/R,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds141
“The Backlash Against Globalization?”,Speech,https://www.wto.org/english/news_e/spmm_e/spmm39_e.htm
Moore calls for cooperation on trade-environment issues,Go to Mr. Moore's speech,https://www.wto.org/english/news_e/spmm_e/spmm38_e.htm
Moore calls for cooperation on trade-environment issues,Go to Mr. Töpfer's speech,https://www.wto.org/english/news_e/news00_e/topfer2410.doc
Panel rules on Mexico-Guatemala cement dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds156
"Panels set up in steel safeguard, ‘shrimp-turtle’ and corn syrup cases",Details,https://www.wto.org/english/news_e/news00_e/dsb_23oct_e.htm
Delegations welcome progress report on implementation issues,Go to summary of the meeting,https://www.wto.org/english/news_e/news00_e/gcimplementation_18oct_e.htm
WTO and World Bank open online forum on trade issues,Go to the story,https://www.wto.org/english/news_e/news00_e/wto-wbforum_e.htm
WTO holds “Geneva Week” for non-resident members,Press release,https://www.wto.org/english/news_e/pres00_e/pr195_e.htm
WTO lauds Bahrain's liberal policies,review of Bahrain's trade policies,https://www.wto.org/english/tratop_e/tpr_e/tp_rep_e.htm#bahrain2000
WTO lauds Bahrain's liberal policies,Chairperson's concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/bahrain.doc
WTO lauds Bahrain's liberal policies,Press release,https://www.wto.org/english/tratop_e/tpr_e/tp139_e.htm
"Dispute body adopts Canada patent reports, notes US-EU subsidy procedure understanding",News page,https://www.wto.org/english/news_e/news00_e/dsb_12oct_e.htm
WTO deputy chief says TRIPS balances health costs and benefits,speech,https://www.wto.org/english/news_e/news00_e/tn_rodrig_sep00_e.htm
WTO holds trade policy course for LDC officials,Go to the story,https://www.wto.org/english/news_e/news00_e/tpc3ldc_e.htm
Oman set to become 139th WTO member,,
Oman set to become 139th WTO member,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr194_e.htm
Oman set to become 139th WTO member,Summary of the meeting,https://www.wto.org/english/news_e/news00_e/gcouncil_oct00_e.htm
WTO reinforces Spanish information service,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr193_e.htm
African trade ministers to meet on WTO in Libreville,Go to the press release,https://www.wto.org/english/news_e/news00_e/libreville_e.htm
WTO arbitrator sets deadline on auto pact dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#car
Lithuania completes membership negotiations,Go to the story,https://www.wto.org/english/news_e/news00_e/lithuania_e.htm
Moore welcomes French boost to WTO's technical assistance fund,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr192_e.htm
China accession: re-examination of negotiating positions urged,Chairperson's summing up,https://www.wto.org/english/news_e/news00_e/chinasum_e.htm
China accession: re-examination of negotiating positions urged,Vice-Minister Long's statement,https://www.wto.org/english/news_e/news00_e/chinalsp_e.htm
WTO lauds Korea's strong recovery,concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/korea.doc
WTO lauds Korea's strong recovery,press release,https://www.wto.org/english/tratop_e/tpr_e/tp138_e.htm
DSB establishes panel on US trademark dispute,12 disputes discussed,https://www.wto.org/english/news_e/news00_e/dsbsep_e.htm
Report out on Poland-Thailand steel dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds122
Panel issues additional texts for dispute 162: US - Anti-dumping Act of 1916,two additional sections,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#antidumping
Panel issues additional texts for dispute 162: US - Anti-dumping Act of 1916,original report,https://www.wto.org/english/news_e/news00_e/news00_e.htm#antidumping
Panel issues additional texts for dispute 162: US - Anti-dumping Act of 1916,Appellate Body report,https://www.wto.org/english/news_e/news00_e/news00_e.htm#antidumping2
Moore welcomes US Senate vote on China,statement,https://www.wto.org/english/news_e/spmm_e/spmm37_e.htm
WTO launches 15h trade policy course,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr191_e.htm
Dispute reports circulated: on asbestos and patent terms,Download report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds135
Dispute reports circulated: on asbestos and patent terms,Download report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#patent
WTO launches live broadcast to Latin America,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr190_e.htm
Panel to examine Canadian complaint,Go to summary of the meeting,https://www.wto.org/english/news_e/news00_e/dsbnew_e.htm
Moore cites need for dialogue and cooperation in financial services,Go to his speech,https://www.wto.org/english/news_e/spmm_e/spmm36_e.htm
Albania becomes 138th WTO member,> Go to the press release.,https://www.wto.org/english/news_e/pres00_e/pr189_e.htm
Brazil-Canada Aircraft Dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#abrw46
US Anti-Dumping Act of 1916,,
US Anti-Dumping Act of 1916,DS 136,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ecantidumping
US Anti-Dumping Act of 1916,DS 162,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#antidumping
“Reflections on the global trading system”,Speech,https://www.wto.org/english/news_e/spmm_e/spmm35_e.htm
WTO Highlights Jan — Aug 2000: Informal background note,Go to the informal background note,https://www.wto.org/english/news_e/news00_e/bknote_e.htm
New report by arbitrator,You can download the report here.,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#r114
“Trade lifts people out of poverty”,a speech,https://www.wto.org/english/news_e/spmm_e/spmm34_e.htm
“Trade lifts people out of poverty”,“Trade and Poverty”,https://www.wto.org/english/news_e/pres00_e/pr181_e.htm
Developing countries call for more help in TBT area,Go to the story.,https://www.wto.org/english/news_e/news00_e/wkpres_e.htm
WTO issues “Korean beef” and “Wheat gluten” panel reports,here,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds161
WTO issues “Korean beef” and “Wheat gluten” panel reports,here,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ds166
"""Concrete progress"" in China WTO talks",summing up,https://www.wto.org/english/news_e/news00_e/chisum_e.doc
Moore welcomes Swedish contribution,Go to the press release,https://www.wto.org/english/news_e/pres00_e/pr188_e.htm
Moore underscores benefits of openness,In Praise of the Future,https://www.wto.org/english/news_e/spmm_e/spmm33_e.htm
DG Moore welcomes G-8 statement on new trade round,Go to the story,https://www.wto.org/english/news_e/news00_e/g82000_e.htm
Reports out on Brazil's aircraft appeals,reports,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#abrw46
Tourism proposed as GATS annex,"Go to summary of services meetings, 5-14 July 2000",https://www.wto.org/english/news_e/news00_e/servju_e.htm
"WTO membership of Albania, Croatia approved",Go to the story,https://www.wto.org/english/news_e/news00_e/gcounc_e.htm
Panel issues report on EC complaint against US import measures,Go to the panel report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#r165
Dutch boost to WTO's technical assistance fund,Memorandum of Understanding,https://www.wto.org/english/news_e/pres00_e/pr186r1_e.htm
Members hold wide-ranging discussions on EU trade policies,press release,https://www.wto.org/english/tratop_e/tpr_e/tp137_e.htm
Members hold wide-ranging discussions on EU trade policies,chairperson's concluding remarks,https://www.wto.org/english/news_e/news00_e/eutpr.doc
Trade officials get WTO diplomas,14th WTO Trade Policy Course,https://www.wto.org/english/news_e/pres00_e/pr187_e.htm
CTE holds information session with secretariats of environment accords,information session,https://www.wto.org/english/tratop_e/envir_e/te033_e.htm
CTE holds information session with secretariats of environment accords,Trade and Environment Bulletin,https://www.wto.org/english/tratop_e/envir_e/te033_e.htm
New approach to helping LDC trade agreed,joint statement,https://www.wto.org/english/news_e/news00_e/ifstat_e.htm
New approach to helping LDC trade agreed,press release,https://www.wto.org/english/news_e/pres00_e/pr185_e.htm
WTO praises successful transformation of the Polish economy,Chairperson's concluding remarks,https://www.wto.org/english/news_e/news00_e/poland.doc
WTO praises successful transformation of the Polish economy,press release,https://www.wto.org/english/tratop_e/tpr_e/tp136_e.htm
Members laud Norway's liberal trade but some question high agri support,Go to the Chairperson's concluding remarks,https://www.wto.org/english/news_e/news00_e/norway.doc
WTO to deal with poor countries' problems in implementing agreements,action-oriented work programme,https://www.wto.org/english/news_e/pres00_e/pr184_e.htm
Officials examine how to analyse risk for food safety measures,discussed in a two-day WTO workshop,https://www.wto.org/english/news_e/pres00_e/pr183_e.htm
New study says free trade helps reduce poverty,new WTO Secretariat study published 19 June,https://www.wto.org/english/news_e/pres00_e/pr181_e.htm
New study says free trade helps reduce poverty,Ch 1: An overview,https://www.wto.org/english/news_e/pres00_e/pov1_e.pdf
New study says free trade helps reduce poverty,"Ch 2: Trade, growth and disparity among nations",https://www.wto.org/english/news_e/pres00_e/pov2_e.pdf
New study says free trade helps reduce poverty,Ch 3: Trade and poverty: Is there a connection?,https://www.wto.org/english/news_e/pres00_e/pov3_e.pdf
New study says free trade helps reduce poverty,"Trade, Poverty and The Human Face of Globalization",https://www.wto.org/english/news_e/spmm_e/spmm32_e.htm
WTO publishes panel report on EC complaint against US Copyright Act,part 1: 450KB,https://www.wto.org/english/news_e/news00_e/1234da.doc
WTO publishes panel report on EC complaint against US Copyright Act,part 2: 803KB,https://www.wto.org/english/news_e/news00_e/1234db.doc
WTO publishes panel report on EC complaint against US Copyright Act,part 1: 238 KB,https://www.wto.org/english/news_e/news00_e/1234da.pdf
WTO publishes panel report on EC complaint against US Copyright Act,part 2: 496KB,https://www.wto.org/english/news_e/news00_e/1234db.pdf
Georgia becomes 137th WTO member,became the 137th member of the World Trade Organization,https://www.wto.org/english/news_e/pres00_e/pr182_e.htm
WTO's unique system of settling disputes nears 200 cases in 2000,nearly 200 disputes brought to the World Trade Organization (WTO),https://www.wto.org/english/news_e/pres00_e/pr180_e.htm
on Japan's complaint against US Anti-dumping Act of 1916,,
on Japan's complaint against US Anti-dumping Act of 1916,Panel Report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#antidumping
Appellate Body issues report on Canada's import measure on cars,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#car
Moore welcomes US House vote on China,welcomed the approval by the US House of Representatives,https://www.wto.org/english/news_e/news00_e/dgchin_e.htm
WTO Completes appointment of appellate body members,completed the appointments,https://www.wto.org/english/news_e/pres00_e/pr179_e.htm
on reasonable period of time for Chile to implement in the alcoholic beverages case,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#chilibeverages
Moore bats for US-China deal,keynote speech,https://www.wto.org/english/news_e/spmm_e/spmm31_e.htm
Mike Moore hails EU-China agreement,hailed the EU-China agreement,https://www.wto.org/english/news_e/news00_e/euchin_e.htm
Panel Reports rule on implementation by Brazil and Canada concerning aircraft subsidies,2 panel reports,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#aircraft
on US — Countervailing duties on certain lead and Steel Products from the United Kingdom,Appellate Body Report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#steel
Moore hails General Council outcome,agreed on a series of measures,https://www.wto.org/english/news_e/pres00_e/pr177_e.htm
Moore hails General Council outcome,chairpersons for the TRIPS Council and subsidiary bodies of Goods Council,https://www.wto.org/english/news_e/pres00_e/pr178_e.htm
Moore hails General Council outcome,previous decision,https://www.wto.org/english/news_e/pres00_e/pr165_e.htm
new chairperson,new chairperson,https://www.wto.org/english/news_e/news00_e/ukrain_e.htm
The post-Seattle trade agenda,Speech,https://www.wto.org/english/news_e/spmm_e/spmm30_e.htm
Panel issues report on US-Canada patent dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#patent
WTO now in much better shape with new agreements,press conference,https://www.wto.org/english/news_e/spmm_e/3may28_e.htm
Bangaldesh trade policy review,the second review of the country's trade policies held 2 and 4 May 2000,https://www.wto.org/english/tratop_e/tpr_e/tp_rep_e.htm#bangladesh2000
Panel report out on US-Korea airport dispute,report,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#koreagovernment
gets underway,gets underway,https://www.wto.org/english/news_e/pres00_e/pr176_e.htm
for this year,adopts negotiating timetable,https://www.wto.org/english/news_e/news00_e/servi2_e.htm
Moore urges trade package for poorest countries,addressing,https://www.wto.org/english/news_e/spmm_e/spmm27_e.htm
Developing country export growth double the world average - WTO,Developing country export growth double the world average - WTO,https://www.wto.org/english/news_e/pres00_e/pr175_e.htm
136th WTO member,136th WTO member,https://www.wto.org/english/news_e/pres00_e/pr174_e.htm
in post-Seattle consultations — Moore,"""Useful progress""",https://www.wto.org/english/news_e/news00_e/hod.dg_e.htm
of 45th anniversary year,complete first course,https://www.wto.org/english/news_e/news00_e/traine_e.htm
workshop on rules of origin,workshop on rules of origin,https://www.wto.org/english/news_e/news00_e/rosem_e.htm
Panel issues report on US Anti-Dumping Act,today,https://www.wto.org/english/tratop_e/dispu_e/distab_e.htm#ecantidumping
call to expand geographical indications protection,Council debates,https://www.wto.org/english/news_e/news00_e/trips_e.htm
Informal Meeting,Informal Meeting,https://www.wto.org/english/news_e/pres00_e/pr173_e.htm
Talks reach swift agreement on 'Phase 1',Talks reach swift agreement on 'Phase 1',https://www.wto.org/english/news_e/pres00_e/pr172_e.htm
Major progress in China's membership bid,Go to the Chairperson's summing up,https://www.wto.org/english/news_e/news00_e/China.doc
WTO organizes seminar on services for delegations,seminar,https://www.wto.org/english/news_e/news00_e/servsm_e.htm
"establishes two new panels, adopts salmon and FSC reports",DSB,https://www.wto.org/english/news_e/news00_e/dsbmar_e.htm
the passing of Appellate Judge Beeby,notes with sadness,https://www.wto.org/english/news_e/pres00_e/pr171_e.htm
"on risk ""consistency""",completes draft,https://www.wto.org/english/news_e/news00_e/sps_e.htm
seminar on special provisions for developing countries,seminar on special provisions for developing countries,https://www.wto.org/english/news_e/pres00_e/pr170_e.htm
focuses on market access,focuses on market access,https://www.wto.org/english/news_e/news00_e/webenv_e.htm
Services negotiations formally launched,formally launched negotiations,https://www.wto.org/english/news_e/news00_e/servfe_e.htm
HFCS report,HFCS report,https://www.wto.org/english/news_e/news00_e/dsb_e.htm
Moore calls for closer Parliamentary involvement in WTO matters,Moore calls for closer Parliamentary involvement in WTO matters,https://www.wto.org/english/news_e/pres00_e/pr169_e.htm
of DSB meeting,Details and summary,https://www.wto.org/english/news_e/news00_e/dsbfeb_e.htm
"Open societies do better""",speech,https://www.wto.org/english/news_e/spmm_e/spmm22_e.htm
Denmark boosts WTO technical cooperation fund,Denmark boosts WTO technical cooperation fund,https://www.wto.org/english/news_e/pres00_e/pr168_e.htm
WTO Chairpersons,WTO Chairpersons,https://www.wto.org/english/news_e/pres00_e/pr165_e.htm
"by H.E. Mr Ali Mchumo, Chairperson of the WTO General Council, 8th February, 2000",Farewell statement,https://www.wto.org/english/news_e/pres00_e/chair1_e.htm
— Services Council and Agriculture Committee to meet in special sessions,sets dates for negotiations,https://www.wto.org/english/news_e/pres00_e/gc_feb00.htm
meetings set for February and March,meetings set for February and March,https://www.wto.org/english/news_e/pres00_e/pr167_e.htm
on consultations after Seattle,on consultations after Seattle,https://www.wto.org/english/news_e/pres00_e/pr166_e.htm
to WTO's global trust fund,Norway makes another contribution,https://www.wto.org/english/news_e/pres00_e/pr164_e.htm
consultations on future WTO work,consultations on future WTO work,https://www.wto.org/english/news_e/pres00_e/pr163_e.htm
to WTO's Global Trust Fund,Germany contributes,https://www.wto.org/english/news_e/pres00_e/pr162_e.htm
opens in Geneva,opens in Geneva,https://www.wto.org/english/news_e/pres00_e/pr161_e.htm
"""Revisiting the multilateral trading system""",keynote address,https://www.wto.org/english/news_e/spmm_e/spmm21_e.htm
