title,type,url
US retaliation request in Airbus case referred to arbitration,Summary of the meeting,https://www.wto.org/english/news_e/news11_e/dsb_22dec11_e.htm
Australia donates AUD 14 million to WTO development programmes,Press release,https://www.wto.org/english/news_e/pres11_e/pr654_e.htm
Appellate Body issues reports on distilled spirits disputes,Appellate Body Report,https://www.wto.org/english/news_e/news11_e/396_403abr_e.htm
EU informs WTO of its implementation of Airbus rulings,Summary of the meeting,https://www.wto.org/english/news_e/news11_e/dsb_19dec11_e.htm
EU informs WTO of its implementation of Airbus rulings,Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news11_e/dsb_agenda_19dec11_e.htm
WTO ministers adopt waiver to permit preferential treatment of LDC service suppliers,News item,https://www.wto.org/english/news_e/news11_e/serv_17dec11_e.htm
"Day 3: Samoa and Montenegro join Russia with membership agreed, as ministers wrap up conference",News item,https://www.wto.org/english/news_e/news11_e/mn11a_17dec11_e.htm
WTO membership of Montenegro and Samoa approved,News item,https://www.wto.org/english/news_e/news11_e/acc_wsm_17dec11_e.htm
"Chinese Taipei donates USD 280,000 to WTO development programmes",Press release,https://www.wto.org/english/news_e/pres11_e/pr653_e.htm
Day 2: Russia membership accepted as ministers debate WTO’s role,News item,https://www.wto.org/english/news_e/news11_e/mn11a_16dec11_e.htm
Director-General’s statement on Russia’s accession,Speech,https://www.wto.org/english/news_e/sppl_e/sppl213_e.htm
Ministerial Conference approves Russia’s WTO membership,News item,https://www.wto.org/english/news_e/news11_e/acc_rus_16dec11_e.htm
Day 1: Lamy announces study on trade situation as ministers pledge commitment to multilateralism,News item,https://www.wto.org/english/news_e/news11_e/mn11a_15dec11_e.htm
Historic deal reached on government procurement,News item,https://www.wto.org/english/news_e/news11_e/gpro_15dec11_e.htm
Lamy: “Stand up for the values of multilateralism”,Speech,https://www.wto.org/english/news_e/sppl_e/sppl212_e.htm
WTO launches new tool for accessing trade policy information,News item,https://www.wto.org/english/news_e/news11_e/anti_14dec11_e.htm
Switzerland contributes CHF 2.1 million to WTO development programmes,Press release,https://www.wto.org/english/news_e/pres11_e/pr652_e.htm
Lamy rebuts UN food rapporteur’s claim that WTO talks hold food rights ‘hostage’,News item,https://www.wto.org/english/news_e/news11_e/agcom_14dec11_e.htm
Lamy: “A new chapter in China’s reform and opening”,Speech,https://www.wto.org/english/news_e/sppl_e/sppl211_e.htm
Denmark donates DKK 10 million to WTO development programmes,Press release,https://www.wto.org/english/news_e/pres11_e/pr651_e.htm
Finland donates EUR 1.4 million to WTO development programmes,Press release,https://www.wto.org/english/news_e/pres11_e/pr650_e.htm
Appellate Body welcomes new members,News item,https://www.wto.org/english/news_e/news11_e/ab_08dec11_e.htm
"Korea offers USD 350,000 to WTO training for developing countries",Press release,https://www.wto.org/english/news_e/pres11_e/pr649_e.htm
26 officials complete advanced WTO dispute settlement course,News item,https://www.wto.org/english/news_e/news11_e/tra_05dec11_e.htm
26 officials complete advanced WTO dispute settlement course,Activity sheet for the course,https://www.wto.org/english/tratop_e/devel_e/train_e/activity_sheets_2011_e/tc11-3_e.pdf
Montenegro’s WTO accession package adopted,News item,https://www.wto.org/english/news_e/news11_e/acc_mne_05dec11_e.htm
Trade can play a role in addressing climate change,News item,https://www.wto.org/english/news_e/news11_e/envir_05dec11_e.htm
WTO’s third Advanced Trade Policy Course concludes in Geneva,News item,https://www.wto.org/english/news_e/news11_e/tra_01dec11_e.htm
General Council Chair sends “political guidance” text to Ministerial Conference Chair,Statement by the Chair of the General Council,https://www.wto.org/english/news_e/news11_e/gc_30nov11_e.htm
"EU offers EUR 75,000 for LDCs’ participation in upcoming Ministerial",Press release,https://www.wto.org/english/news_e/pres11_e/pr648_e.htm
Lamy sees support for advancing negotiations in more promising areas of the Round,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news11_e/gc_rpt_30nov11_e.htm
Lamy sees support for advancing negotiations in more promising areas of the Round,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2011_11_30_gc_lamy_stat.mp3
Lamy sees support for advancing negotiations in more promising areas of the Round,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_nov11_e.htm
Trade Policy Review: Thailand,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp355_e.htm
Trade Policy Review: Thailand,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp355_crc_e.htm
Trade Policy Review: Thailand,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp355.mp3
Trade Policy Review: Thailand,More on Thailand,https://www.wto.org/english/thewto_e/countries_e/thailand_e.htm
Trade Policy Review: Thailand,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
WTO to organize seminar on exchange rates and trade,News item,https://www.wto.org/english/news_e/news11_e/devel_25nov11_e.htm
"“Building APEC Economies’ Capacities of Employing Input-Output Tables for Advanced Economic Modeling”, Conference organized by APEC in Singapore, 24-25 November 2011",News item,http://miso.hse.ru/en/2011apec
Chair reports “convergence” in Ministerial preparations,News item,https://www.wto.org/english/news_e/news11_e/gc_24nov11_e.htm
Chair reports “convergence” in Ministerial preparations,Audio: Chairman’s Remarks,https://www.wto.org/audio/2011_11_24_gc_agah_stat.mp3
Training for Reference Centres Programme launched,News item,https://www.wto.org/english/news_e/news11_e/refc_23nov11_e.htm
"10-year-old WTO declaration has reinforced health policy choices, Lamy tells symposium",News item,https://www.wto.org/english/news_e/news11_e/trip_23nov11_e.htm
Lamy calls for trade opening to continue as global economic outlook worsens,News item,https://www.wto.org/english/news_e/news11_e/trdev_21nov11_e.htm
New farm talks’ chair reports on cotton consultations,News item,https://www.wto.org/english/news_e/news11_e/agng_18nov11_e.htm
WTO launches discussion forum for World Trade Report 2012,News item,https://www.wto.org/english/news_e/news11_e/wtr_18nov11_e.htm
WTO launches discussion forum for World Trade Report 2012,Discussion forum,https://www.wto.org/english/res_e/publications_e/wtr12_forum_e.htm
WTO appoints two new Appellate Body members,Press release,https://www.wto.org/english/news_e/pres11_e/pr647_e.htm
WTO appoints two new Appellate Body members,Summary of the meeting,https://www.wto.org/english/news_e/news11_e/dsb_18nov11_e.htm
WTO appoints two new Appellate Body members,Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news11_e/dsb_agenda_18nov11_e.htm
Panel report out on “US-COOL” dispute,Panel report,https://www.wto.org/english/news_e/news11_e/384_386r_e.htm
"Stabilization policies could destabilize food prices, farm committee hears",News item,https://www.wto.org/english/news_e/news11_e/agcom_17nov11_e.htm
Draft decisions agreed on poorest nations’ intellectual property and ‘non-violation’,News item,https://www.wto.org/english/news_e/news11_e/trip_17nov11_e.htm
Technical assistance and training plan for 2012-2013 adopted,News item,https://www.wto.org/english/news_e/news11_e/devel_16nov11_e.htm
WTO Reference Centre launched in Samoa,News item,https://www.wto.org/english/news_e/news11_e/refc_15nov11_e.htm
Trade Policy Review: Ecuador,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp354_e.htm
Trade Policy Review: Ecuador,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp354_crc_e.htm
Trade Policy Review: Ecuador,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp354.mp3
Trade Policy Review: Ecuador,More on Ecuador,https://www.wto.org/english/thewto_e/countries_e/ecuador_e.htm
Trade Policy Review: Ecuador,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
WTO extends adoption deadline for panel report in Tuna II case,Summary of the meeting,https://www.wto.org/english/news_e/news11_e/dsb_11nov11_e.htm
"Norway donates NOK 1.5 million for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres11_e/pr646_e.htm
"Estonia offers EUR 19,000 to the WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres11_e/pr645_e.htm
"Members discuss 54 technical barriers, China’s final review and streamlined work",News item,https://www.wto.org/english/news_e/news11_e/tbt_10nov11_e.htm
Open Forum on “China’s role in the new global order”,News item,https://www.wto.org/english/news_e/news11_e/igo_10nov11_e.htm
