title,type,url
India launches safeguard investigation on solar cells,News item,https://www.wto.org/english/news_e/news17_e/safe_ind_19dec17_e.htm
MC11 Closing Ceremony,"Remarks by Susana Malcorra, Argentine minister and Chair of MC11",https://www.wto.org/english/news_e/news17_e/malcora_13dec17_e.htm
MC11 Closing Ceremony,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra209_e.htm
"New initiatives on electronic commerce, investment facilitation and MSMEs",News item,https://www.wto.org/english/news_e/news17_e/minis_13dec17_e.htm
"Ministerial ends with decisions on fish subsidies, e-commerce duties; ongoing work continues",News item,https://www.wto.org/english/news_e/news17_e/mc11_13dec17_e.htm
Sweden donates SEK 19.2 million to help developing countries participate in global trade,Press release,https://www.wto.org/english/news_e/pres17_e/pr815_e.htm
EU gives EUR 1 million to enhance trading skills of developing countries,Press release,https://www.wto.org/english/news_e/pres17_e/pr814_e.htm
ICC presents recommendations from the Buenos Aires Business Forum,News item,https://www.wto.org/english/news_e/news17_e/bus_13dec17_e.htm
UK pledges US$ 21.3 million to innovative trade programme for least-developed countries,News item,https://www.wto.org/english/news_e/news17_e/if_12dec17_e.htm
Buenos Aires Declaration on Women and Trade outlines actions to empower women,News item,https://www.wto.org/english/news_e/news17_e/mc11_12dec17_e.htm
Public and private sector leaders exchange best practices to implement Trade Facilitation Agreement,News item,https://www.wto.org/english/news_e/news17_e/fac_12dec17_e.htm
“We must be able to connect with our citizens“: MC11 Chair,News item,https://www.wto.org/english/news_e/news17_e/minis_12dec17_e.htm
DG Azevêdo: “WTO provides the stability and certainty that businesses need”,Speech,https://www.wto.org/english/news_e/spra_e/spra208_e.htm
WTO and ICC announce third successful proposal under “Small Business Champions” initiative,News item,https://www.wto.org/english/news_e/news17_e/bus_12dec17_e.htm
WTO and ICC announce winners of small business video competition,News item,https://www.wto.org/english/news_e/news17_e/sbc_12dec17_e.htm
"Lithuania donates EUR 26,000 to enhance trading capacity of developing countries",Press release,https://www.wto.org/english/news_e/pres17_e/pr813_e.htm
Finland donates EUR 1.7 million to help developing countries participate in global trade,Press release,https://www.wto.org/english/news_e/pres17_e/pr812_e.htm
"France donates EUR 50,000 to support food safety, animal/plant health standards and trade",Press release,https://www.wto.org/english/news_e/pres17_e/pr811_e.htm
Joint WTO-ITC Cotton Portal Launch,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra207_e.htm
WTO-eWTP-WEF Enabling E-commerce Launch Event,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra206_e.htm
"WTO, World Economic Forum and eWTP launch joint public-private dialogue to open up e-commerce for small business",News item,https://www.wto.org/english/news_e/news17_e/ecom_11dec17_e.htm
More than 40 ministers issue joint statement affirming support for the WTO,News item,https://www.wto.org/english/news_e/news17_e/mc11_11dec17_e.htm
Book launch: WTO issues updated compendium of legal texts,News item,https://www.wto.org/english/news_e/news17_e/publ_11dec17_e.htm
"ITC, UNCTAD, WTO launch Global Trade Helpdesk",News item,https://www.wto.org/english/news_e/news17_e/bus_11dec17_e.htm
WTO and ITC launch Cotton Portal to enhance transparency and support development,News item,https://www.wto.org/english/news_e/news17_e/igo_11dec17_e.htm
MC11 Opening Ceremony,Remarks by President Mauricio Macri of Argentina,https://www.wto.org/english/news_e/news17_e/macri_10dec17_e.htm
The g7+ WTO Accessions Group launched to help post-conflict and fragile economies,News item,https://www.wto.org/english/news_e/news17_e/minis_10dec17_e.htm
MC11 Opening Ceremony,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra205_e.htm
Ministerial Conference opens with signing of presidential declaration in support of WTO,News item,https://www.wto.org/english/news_e/news17_e/mc11_10dec17_e.htm
EIF High-level Dialogue: “Investing in Trade in the LDCs”,Opening remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra204_e.htm
Sixth China Round Table: Strengthening the Rules-based Multilateral Trading System and Building a Network to Promote Accessions,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra203_e.htm
DG Azevêdo urges parliamentarians to remain engaged in WTO issues,News item,https://www.wto.org/english/news_e/news17_e/ddgra_09dec17_e.htm
Sixth China Round Table reaffirms commitment to LDCs seeking WTO accession,News item,https://www.wto.org/english/news_e/news17_e/acc_09dec17_e.htm
New WTO book examines the impact of accessions on the multilateral trading system,News item,https://www.wto.org/english/news_e/news17_e/publ_09dec17_e.htm
"2017 WTO Chairs Programme Annual Conference held in Buenos Aires, Argentina",News item,https://www.wto.org/english/news_e/news17_e/chair_06dec17_e.htm
WTO issues panel report on US paper duties,Panel report,https://www.wto.org/english/news_e/news17_e/491r_e.htm
Trade Policy Review Body: Overview of developments in the international trading environment,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra202_e.htm
WTO members show restraint in trade restrictions despite ongoing economic uncertainties,News item,https://www.wto.org/english/news_e/news17_e/trdev_04dec17_e.htm
Items proposed for consideration at the next meeting of Dispute Settlement Body,Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news17_e/dsb_agenda_04dec17_e.htm
Mexico appeals compliance panel rulings on revised US “dolphin-safe” tuna labelling measure,News item,https://www.wto.org/english/news_e/news17_e/ds381apl_01dec17_e.htm
General Council: Proposed agenda,Summary of the General Council meeting,https://www.wto.org/english/news_e/news17_e/sum_gc_nov17_e.htm
Canada initiates WTO dispute proceedings on US softwood lumber duties,News item,https://www.wto.org/english/news_e/news17_e/ds533_534rfc_30nov17_e.htm
DG Azevêdo welcomes Mali’s Prime Minister Maïga to WTO,News item,https://www.wto.org/english/news_e/news17_e/dgra_29nov17_e.htm
DG Azevêdo details process for MC11 as preparations enter final stages,Statement by Director-General Roberto Azevêdo,https://www.wto.org/english/news_e/spra_e/spra201_e.htm
"United Kingdom donates GBP 100,000 to support LDCs’ participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres17_e/pr810_e.htm
DG Azevêdo thanks first participants in WTO’s Young Professionals Programme,News item,https://www.wto.org/english/news_e/news17_e/stud_27nov17_e.htm
Regional Trade Policy Course for Asia-Pacific members and observers concludes in Thailand,News item,https://www.wto.org/english/news_e/news17_e/tra_04dec17_e.htm
Norway donates NOK 10 million to help developing countries participate in global trade,Press release,https://www.wto.org/english/news_e/pres17_e/pr809_e.htm
Azevêdo calls for greater inclusivity to maximize the benefits of economic progress,News item,https://www.wto.org/english/news_e/news17_e/bus_22nov17_e.htm
High-level Seminar on Global Deal and Trade: Making Globalisation Work for Everyone,Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra200_e.htm
"WTO sets up panel to review UAE measures on goods, services, IP rights",Summary of the meeting,https://www.wto.org/english/news_e/news17_e/dsb_22nov17_e.htm
"WTO sets up panel to review UAE measures on goods, services, IP rights",Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news17_e/dsb_agenda_22nov17_e.htm
Saint Petersburg State University hosts workshop on WTO customs rules,News item,https://www.wto.org/english/news_e/news17_e/chair_07dec17_e.htm
Trade Policy Review: Cambodia,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp464_e.htm
Trade Policy Review: Cambodia,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp464_crc_e.htm
Trade Policy Review: Cambodia,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp464.mp3
"Canada donates CAD 100,000 to support LDCs’ participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres17_e/pr808_e.htm
Cotton producers present cotton roadmap for Africa,News item,https://www.wto.org/english/news_e/news17_e/cdac_17nov17_e.htm
Members streamline texts on subsidy prohibitions for IUU fishing and overfished stocks,News item,https://www.wto.org/english/news_e/news17_e/fish_13nov17_e.htm
Members welcome Iraq’s firm intention to resume formal WTO accession negotiations,News item,https://www.wto.org/english/news_e/news17_e/acc_irq_17nov17_e.htm
WTO issues panel report regarding US anti-dumping measures on certain Korean tubular goods,Panel report,https://www.wto.org/english/news_e/news17_e/488r_e.htm
Trade Policy Review: Plurinational State of Bolivia,TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp463_e.htm
Trade Policy Review: Plurinational State of Bolivia,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp463_crc_e.htm
Trade Policy Review: Plurinational State of Bolivia,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp463.mp3
"DDG Wolff: “If the WTO did not exist, it would have to be created”",News item,https://www.wto.org/english/news_e/news17_e/ddgra_13nov17_e.htm
DG Azevêdo: Collective effort to address price volatility and food security is essential,Speech,https://www.wto.org/english/news_e/spra_e/spra199_e.htm
Latest trade indicator suggests trade growth will moderate in fourth quarter of 2017,News item,https://www.wto.org/english/news_e/news17_e/wtoi_13nov17_e.htm
Goods Council discusses US proposal to enhance transparency,News item,https://www.wto.org/english/news_e/news17_e/good_16nov17_e.htm
WTO members review three regional trade agreements,News item,https://www.wto.org/english/news_e/news17_e/rta_10nov17_e.htm
"Advanced course on food safety, animal and plant health concludes in Geneva",News item,https://www.wto.org/english/news_e/news17_e/sps_09nov17_e.htm
Appellate Body issues report regarding Indonesian import restrictions,Appellate Body Report,https://www.wto.org/english/news_e/news17_e/477_478abr_e.htm
"G20 countries show restraint in new trade restrictions, despite economic uncertainties",News item,https://www.wto.org/english/news_e/news17_e/trdev_08nov17_e.htm
WTO members start review of Technical Barriers to Trade Agreement,News item,https://www.wto.org/english/news_e/news17_e/tbt_15nov17_e.htm
Members’ views diverge on prospect of short-term outcome on domestic regulation,News item,https://www.wto.org/english/news_e/news17_e/serv_08nov17_e.htm
DDG Wolff: There is enormous potential for forward progress in global trading system,News item,https://www.wto.org/english/news_e/news17_e/ddgra_08nov17_e.htm
"National Center for APEC, Deloitte and Moody’s event: ‘The Evolution of Trade, Technology, and Globalization: How to Foster Inclusive Growth’",Remarks by DG Azevêdo,https://www.wto.org/english/news_e/spra_e/spra198_e.htm
DG Azevêdo calls for APEC’s support for a successful MC11,News item,https://www.wto.org/english/news_e/news17_e/dgra_08nov17_e.htm
DG Azevêdo: Singapore’s support is essential to strengthen trading system,News item,https://www.wto.org/english/news_e/news17_e/dgra_07nov17_e.htm
Workshop facilitates understanding the complementarity of trade and health disciplines,News item,https://www.wto.org/english/news_e/news17_e/heal_06nov17_e.htm
"WTO hosts Thematic Course on Trade in Services Statistics, with focus on Africa",News item,https://www.wto.org/english/news_e/news17_e/tra_06nov17_e.htm
"WTO hosts Thematic Course on Trade in Services Statistics, with focus on Africa",Activity sheet for the course,https://www.wto.org/english/news_e/news17_e/tra_06nov17_e.pdf
Members enter into substantive discussions on implementation of Trade Facilitation Agreement,News item,https://www.wto.org/english/news_e/news17_e/fac_03nov17_e.htm
Pesticide residues top of agenda of WTO food safety body,News item,https://www.wto.org/english/news_e/news17_e/sps_02nov17_e.htm
New proposals submitted for draft agreement on fisheries subsidies,News item,https://www.wto.org/english/news_e/news17_e/fish_03nov17_e.htm
Azevêdo highlights important role of trade and investment in promoting sustainable development,Speech,https://www.wto.org/english/news_e/spra_e/spra197_e.htm
WTO members share latest information on national environmental measures,News item,https://www.wto.org/english/news_e/news17_e/envir_01nov17_e.htm
Azevêdo: We have built up some good momentum behind the MSME debate,Speech,https://www.wto.org/english/news_e/spra_e/spra196_e.htm
70th anniversary of the General Agreement on Tariffs and Trade,News item,https://www.wto.org/english/news_e/news17_e/gen_30oct17_e.htm
Azevêdo: Global trading system has constructive role to play to help drive inclusivity,Speech,https://www.wto.org/english/news_e/spra_e/spra195_e.htm
Deadline extended for small business video competition,News item,https://www.wto.org/english/news_e/news17_e/sbc_27oct17_e.htm
"United States donates USD 600,000 to enhance negotiating skills of developing countries",Press release,https://www.wto.org/english/news_e/pres17_e/pr807_e.htm
26 October 2017,Summary of the General Council meeting,https://www.wto.org/english/news_e/news17_e/sum_gc_oct17_e.htm
WTO issues compliance panel reports on revised US “dolphin-safe” tuna labelling measure,Panel report,https://www.wto.org/english/news_e/news17_e/381rw2_e.htm
"Members exchange views, concerns on recent anti-dumping actions",News item,https://www.wto.org/english/news_e/news17_e/anti_25oct17_e.htm
Regional Trade Policy Course under way in Thailand,News item,https://www.wto.org/english/news_e/news17_e/tech_25oct17_e.htm
Trade Policy Review: Members of the West African Economic And Monetary Union (WAEMU),TPR documents,https://www.wto.org/english/tratop_e/tpr_e/tp462_e.htm
Trade Policy Review: Members of the West African Economic And Monetary Union (WAEMU),Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp462_crc_e.htm
Trade Policy Review: Members of the West African Economic And Monetary Union (WAEMU),Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp462.mp3
"Subsidy programmes, countervailing actions of China, US under review at WTO meeting",News item,https://www.wto.org/english/news_e/news17_e/scm_24oct17_e.htm
DDG Wolff: A strong agricultural trading system can contribute to realizing the SDGs,News item,https://www.wto.org/english/news_e/news17_e/ddgra_24oct17_e.htm
"Liechtenstein donates CHF 40,000 to enhance negotiating skill-set of developing countries",Press release,https://www.wto.org/english/news_e/pres17_e/pr806_e.htm
DG Azevêdo: Flexibility and pragmatism essential ahead of MC11,News item,https://www.wto.org/english/news_e/news17_e/hod_24oct17_e.htm
Safeguard measures of US and China in spotlight at WTO meeting,News item,https://www.wto.org/english/news_e/news17_e/safe_23oct17_e.htm
"Sweden donates SEK 500,000 to support LDCs’ participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres17_e/pr805_e.htm
"Qatar seeks WTO panel review of UAE measures on goods, services, IP rights",Summary of the meeting,https://www.wto.org/english/news_e/news17_e/dsb_23oct17_e.htm
"Qatar seeks WTO panel review of UAE measures on goods, services, IP rights",Proposed items for consideration at the DSB,https://www.wto.org/english/news_e/news17_e/dsb_agenda_23oct17_e.htm
"Members advance discussions on IP, inclusive innovation and the public interest",News item,https://www.wto.org/english/news_e/news17_e/trip_20oct17_e.htm
WTO members urged to step up efforts to secure farm trade deal in Buenos Aires,News item,https://www.wto.org/english/news_e/news17_e/agng_30oct17_e.htm
Malcorra tells WTO members “there is life after Buenos Aires”,News item,https://www.wto.org/english/news_e/news17_e/hod_19oct17_e.htm
"Ukraine files WTO complaint over Russian import, transit restrictions",News item,https://www.wto.org/english/news_e/news17_e/ds532rfc_16oct17_e.htm
"Afghanistan, Brazil welcomed as observers to the WTO Government Procurement Agreement",News item,https://www.wto.org/english/news_e/news17_e/gpro_20oct17_e.htm
Azevêdo updates ACP group on preparations for Ministerial Conference,Speech,https://www.wto.org/english/news_e/spra_e/spra194_e.htm
