title,type,url
,General Council defers post-Seattle discussion until early 2000,https://www.wto.org/english/news_e/news99_e/gcseat_e.htm
,"""It is vital to maintain and consolidate what has already been achieved.""",https://www.wto.org/english/news_e/pres99_e/pr160_e.htm
,Moore cites role of legislators in WTO,https://www.wto.org/english/news_e/pres99_e/pr159_e.htm
,"Seattle conference doomed to succeed, says Moore",https://www.wto.org/english/news_e/pres99_e/pr156_e.htm
,Director-General's press statement,https://www.wto.org/english/news_e/pres99_e/pr157_e.htm
,"Joint statement by the heads of the international monetary fund (IMF), the world bank, and the world trade organization (WTO)",https://www.wto.org/english/news_e/pres99_e/pr153_e.htm
,"Speech to the Trade Ministers of Least-Developed Countries by Mike Moore, WTO Director-General",https://www.wto.org/english/news_e/news99_e/ldc.htm
,"The WTO is not a world government and no one has any intention of making it one, Moore tells NGOs",https://www.wto.org/english/news_e/pres99_e/pr155_e.htm
,Elements of Cooperation Between the WTO and UNEP,https://www.wto.org/english/news_e/pres99_e/pr154_e.htm
,"Labour issue is ""False debate"", obscures underlying consensus, WTO chief Mike Moore tells unions",https://www.wto.org/english/news_e/pres99_e/pr152_e.htm
,"WTO DG Moore deplores fake WTO websites: They ""undermine WTO transparency""",https://www.wto.org/english/news_e/pres99_e/pr151_e.htm
,Statement by Ablasse Ouedraogo WTO Deputy Director-General,https://www.wto.org/english/news_e/pres99_e/pr150_e.htm
,WTO secretariat releases 1999 annual report,https://www.wto.org/english/news_e/pres99_e/pr149_e.htm
,"Director-General Moore welcomes US-China deal, but cautions more work remains on China's entry",https://www.wto.org/english/news_e/pres99_e/pr148_e.htm
,"Statement by Miguel Rodriguez Mendoza, WTO Deputy Director-General",https://www.wto.org/english/news_e/pres99_e/pr147_e.htm
,Norway makes contribution to WTO's Global Trust Fund,https://www.wto.org/english/news_e/pres99_e/pr145_e.htm
,WTO DG Moore announces selection of four deputies,https://www.wto.org/english/news_e/pres99_e/pr144_e.htm
,"Challenges for the Global Trading System in the New Millenium - speech delivered by Director-General to the Council on Foreign Relations in Washington, D.C.",https://www.wto.org/english/news_e/pres99_e/pr139_e.htm
,The WTO's twelfth Trade Policy Course opens in Geneva,https://www.wto.org/english/news_e/pres99_e/pr138_e.htm
,Moore delivers first speech as Director-General:,https://www.wto.org/english/news_e/pres99_e/pr137_e.htm
,Moore spells out priorities for Seattle Ministerial Conference,https://www.wto.org/english/news_e/pres99_e/pr135_e.htm
,Moore calls for greater efforts to assist poor countries,https://www.wto.org/english/news_e/pres99_e/pr134_e.htm
,"Director-general designate Mike Moore will visit Hong Kong, China
on 26-27 August 1999",https://www.wto.org/english/news_e/pres99_e/pr133_e.htm
,Director-general designate Mike Moore meets ACP Ministers,https://www.wto.org/english/news_e/pres99_e/pr132_e.htm
,"General Council appoints Moore, Supachai to head WTO for the next 6 years",https://www.wto.org/english/news_e/pres99_e/pr131_e.htm
,WTO Symposium to discuss trade prospects and issues facing the Information Technology sector,https://www.wto.org/english/news_e/pres99_e/pr130_e.htm
,Non Governmental Organizations Facilities provided to attend the third WTO Ministerial Conference,https://www.wto.org/english/news_e/news99_e/ngojune.htm
,WTO holds symposium on conformity assessment procedures,https://www.wto.org/english/news_e/news99_e/tbt.htm
,Estonia to become 135th member of WTO,https://www.wto.org/english/news_e/pres99_e/pr129_e.htm
,"Ruggiero urges calm, unity in DG selection process",https://www.wto.org/english/news_e/news99_e/dgcalm1.htm
,World trade growth slower in 1998 after unusually strong growth in 1997,https://www.wto.org/english/news_e/pres99_e/pr128_e.htm
,"Statement by the Director-General - General Council, 8 March 1999",https://www.wto.org/english/news_e/news99_e/dgstat8.htm
,Germany donates DM 1 million to WTO technical assistance fund,https://www.wto.org/english/news_e/pres99_e/pr127_e.htm
,Sweden hands over SwF 1 million contribution to WTO technical cooperation activities,https://www.wto.org/english/news_e/pres99_e/pr126_e.htm
,TRIPS Council 17 February 1999,https://www.wto.org/english/news_e/news99_e/pu190299.htm
,DSB establishes three new panels (1 Feb),https://www.wto.org/english/news_e/news99_e/dsfebweb.htm
,"EC, US accept Ruggiero compromise on banana dispute",https://www.wto.org/english/news_e/news99_e/dsweb.htm
,Statement by DSB Chairman 1.2.99,https://www.wto.org/english/news_e/news99_e/lo010299.htm
,Banana panel recalled to examine EC's implementing measures,https://www.wto.org/english/news_e/news99_e/lo140199.htm
