title,type,url
DSB establishes panel to examine China’s export restrictions on raw materials,Summary of the meeting,https://www.wto.org/english/news_e/news09_e/dsb_21dec09_e.htm
"Lamy praises Copenhagen efforts, calls for more to be done",Mr Lamy’s statement,https://www.wto.org/english/news_e/news09_e/climate_21dec09_e.htm
Appellate Body issues report on US-China dispute over publications and audiovisual products,Appellate Body Report,https://www.wto.org/english/news_e/news09_e/363abr_e.htm
"Ireland donates EUR 200,000 for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres09_e/pr592_e.htm
Lamy outlines roadmap to Doha stocktaking in March,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news09_e/tnc_chair_report_17dec09_e.htm
Lamy outlines roadmap to Doha stocktaking in March,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2009_12_17_gc_lamy_stat.mp3
Lamy outlines roadmap to Doha stocktaking in March,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_dec09_e.htm
Second regional trade policy course for Francophone African countries concludes,News item,https://www.wto.org/english/news_e/news09_e/tra_15dec09_e.htm
Lamy hails accord ending long running banana dispute,Press release,https://www.wto.org/english/news_e/pres09_e/pr591_e.htm
"Norway offers CHF 450,000 to the WTO development programmes",Press release,https://www.wto.org/english/news_e/pres09_e/pr590_e.htm
Lamy pushes stronger WTO-ITC cooperation,Speech,https://www.wto.org/english/news_e/sppl_e/sppl145_e.htm
Chair plans fortnights on substance in early 2010,News item with audio,https://www.wto.org/english/news_e/news09_e/agng_07dec09_e.htm
Industrial goods chair praises members for hard work on non-tariff barriers,Audio: Chair’s opening statement,https://www.wto.org/audio/2009_12_10_wasescha_opening.mp3
Industrial goods chair praises members for hard work on non-tariff barriers,More on the non-agricultural market access negotiations,https://www.wto.org/english/tratop_e/markacc_e/markacc_negoti_e.htm
Trade Policy Review: Georgia,Press release,https://www.wto.org/english/tratop_e/tpr_e/tp324_e.htm
Trade Policy Review: Georgia,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp324_crc_e.htm
Trade Policy Review: Georgia,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp324_closing_remarks_e.mp3
Trade Policy Review: Georgia,More on Georgia,https://www.wto.org/english/thewto_e/countries_e/georgia_e.htm
Trade Policy Review: Georgia,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
Lamy says new banking rules must be “non-discriminatory”,Speech,https://www.wto.org/english/news_e/sppl_e/sppl144_e.htm
“Trade is the stimulus package available to developing countries” — Lamy,Speech,https://www.wto.org/english/news_e/sppl_e/sppl143_e.htm
"France donates EUR 3 million to WTO technical assistance, and another EUR 3 million for the Enhanced Integrated Framework",Press release,https://www.wto.org/english/news_e/pres09_e/pr589_e.htm
Day 3: Ministers show ‘political energy’ for ending Doha Round,News item,https://www.wto.org/english/news_e/news09_e/mn09a_02dec09_e.htm
Day 3: Ministers show ‘political energy’ for ending Doha Round,Video highlights,http://wto.streamlogics.com/2009_12_17_mc7.wmv
"Switzerland donates CHF 700,000 for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres09_e/pr588_e.htm
Day 2: Ministers call for speedy Doha Round deal,News item,https://www.wto.org/english/news_e/news09_e/mn09a_01dec09_e.htm
"Luxembourg offers EUR 500,000 to WTO training programme for developing countries",Press release,https://www.wto.org/english/news_e/pres09_e/pr587_e.htm
Lamy urges unity in efforts to conclude Doha Round next year; Chair underlines stabilizing role of the WTO amid economic crisis,News item,https://www.wto.org/english/news_e/news09_e/mn09a_30nov09_e.htm
Lamy expresses regret at violence in Geneva,Press release,https://www.wto.org/english/news_e/pres09_e/pr586_e.htm
Chair suggests way forward in intellectual property talks,News item,https://www.wto.org/english/news_e/news09_e/trip_27nov09_e.htm
The European Communities awards EUR 2 million to WTO training programmes for developing countries,Press release,https://www.wto.org/english/news_e/pres09_e/pr585_e.htm
Lamy urges negotiators to close gaps on key Doha issues,Statement by Pascal Lamy to the TNC,https://www.wto.org/english/news_e/news09_e/tnc_dg_stat_27nov09_e.htm
Lamy urges negotiators to close gaps on key Doha issues,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2009_11_27_tnc_lamy_stat.mp3
"Sweden donates CHF 5.2 million for food, animal and plant health standards",Press release,https://www.wto.org/english/news_e/pres09_e/pr584_e.htm
Chair gives overview of Rules negotiations,Statement by the Chairman,http://docsonline.wto.org/imrd/directdoc.asp?DDFDocuments/t/tn/rl/W246.doc
"Switzerland offers CHF 40,000 for LDCs’ participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres09_e/pr583_e.htm
Lamy outlines busy week for senior Doha negotiators,Statement by Pascal Lamy to the TNC,https://www.wto.org/english/news_e/news09_e/tnc_dg_stat_23nov09_e.htm
Lamy outlines busy week for senior Doha negotiators,Audio: Statement by Pascal Lamy to the TNC,https://www.wto.org/audio/2009_11_23_tnc_lamy_stat.mp3
WTO course on trade negotiations concludes,News item,https://www.wto.org/english/news_e/news09_e/tra_20nov09_e.htm
WTO course on trade negotiations concludes,Activity sheet for the course,https://www.wto.org/english/tratop_e/devel_e/train_e/activity_sheets_2009_e/tc09-4_e.doc
Negotiators focus on data gaps in farm trade talks,News item with audio,https://www.wto.org/english/news_e/news09_e/agng_16nov09_e.htm
Lamy calls for exit strategies on temporary trade restrictions and subsidies,News item,https://www.wto.org/english/news_e/news09_e/lamy_20nov09_e.htm
"Farm trade rises amid continuing concern, committee hears",News item,https://www.wto.org/english/news_e/news09_e/ag_com_19nov09_e.htm
"DSB authorizes Brazil countermeasures in “cotton” case, establishes “COOL” and poultry panels",Summary of the meeting,https://www.wto.org/english/news_e/news09_e/dsb_19nov09_e.htm
Appellate Body welcomes new member,News item,https://www.wto.org/english/news_e/news09_e/ab_19nov09_e.htm
Ireland donates EUR 1.1 million to two WTO development programmes,Press release,https://www.wto.org/english/news_e/pres09_e/pr582_e.htm
"The European Communities offer EUR 75,000 to special WTO trust fund for LDCs’ participation in upcoming Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres09_e/pr581_e.htm
Geneva Ministerial a “unique occasion” to send strong signals on WTO issues — Lamy,Report by the Chairman of the Trade Negotiations Committee,https://www.wto.org/english/news_e/news09_e/tnc_chair_report_17nov09_e.htm
Geneva Ministerial a “unique occasion” to send strong signals on WTO issues — Lamy,Audio: Statement by Pascal Lamy,https://www.wto.org/audio/2009_11_17_gc_lamy_stat.mp3
Geneva Ministerial a “unique occasion” to send strong signals on WTO issues — Lamy,Proposed agenda,https://www.wto.org/english/thewto_e/gcounc_e/meet_nov09_e.htm
"Finland offers EUR50,000 for LDC participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres09_e/pr580_e.htm
"Sweden offers CHF300,000 for LDC participation in Ministerial Conference",Press release,https://www.wto.org/english/news_e/pres09_e/pr579_e.htm
Trade Policy Review: Niger and Senegal,Press release,https://www.wto.org/english/tratop_e/tpr_e/tp323_e.htm
Trade Policy Review: Niger and Senegal,Chairperson’s concluding remarks,https://www.wto.org/english/tratop_e/tpr_e/tp323_crc_e.htm
Trade Policy Review: Niger and Senegal,Audio: Chairperson’s concluding remarks,https://www.wto.org/audio/tp323_closing_remarks_e.mp3
Trade Policy Review: Niger and Senegal,More on Niger,https://www.wto.org/english/thewto_e/countries_e/niger_e.htm
Trade Policy Review: Niger and Senegal,More on Senegal,https://www.wto.org/english/thewto_e/countries_e/senegal_e.htm
Trade Policy Review: Niger and Senegal,More on the Trade Policy Review Mechanism,https://www.wto.org/english/tratop_e/tpr_e/tpr_e.htm
Lamy sees need for “right global governance” to meet global challenges,Speech,https://www.wto.org/english/news_e/sppl_e/sppl142_e.htm
30 officials complete advanced course on WTO dispute settlement,News item,https://www.wto.org/english/news_e/news09_e/tra_06nov09_e.htm
30 officials complete advanced course on WTO dispute settlement,Activity sheet for the course,https://www.wto.org/english/tratop_e/devel_e/train_e/activity_sheets_2009_e/tc09-2_e.doc
Industrial goods negotiation concludes intensive week on “non-tariff barriers”,Audio: Chair’s opening statement,https://www.wto.org/audio/2009_11_06_wasescha_opening.mp3
Industrial goods negotiation concludes intensive week on “non-tariff barriers”,More on the non-agricultural market access negotiations,https://www.wto.org/english/tratop_e/markacc_e/markacc_negoti_e.htm
WTO disputes reach 400 mark,Press release,https://www.wto.org/english/news_e/pres09_e/pr578_e.htm
